thsRuns,alphaRuns,lambdas,dilsRuns,run,deltas
0.02,0.8312139291330638,0.14999999999999997,0.9599,12,6.666666666666668
0.02,0.7436520864217634,0.14999999999999997,0.9599,13,6.666666666666668
0.02,0.779211895275956,0.14999999999999997,0.9599,14,6.666666666666668
0.02,0.6575226813269776,0.14999999999999997,0.9599,15,6.666666666666668
0.02,0.8748233002349448,0.14999999999999997,0.9599,16,6.666666666666668
0.02,0.7205082976694026,0.14999999999999997,0.9599,17,6.666666666666668
0.02,0.929768004585831,0.14999999999999997,0.9599,18,6.666666666666668
0.02,0.9060787189005517,0.14999999999999997,0.9599,19,6.666666666666668
0.02,0.870839091829994,0.14999999999999997,0.9599,20,6.666666666666668
0.02,0.8826164144030254,0.14999999999999997,0.9599,21,6.666666666666668
0.02,0.858692571760046,0.14999999999999997,0.9599,22,6.666666666666668
0.02,0.8912201359309013,0.14999999999999997,0.9599,23,6.666666666666668
0.02,1.095195401779173,0.14999999999999997,0.9599,24,6.666666666666668
0.02,0.8752554086103927,0.14999999999999997,0.9599,25,6.666666666666668
0.02,0.7931127328721465,0.14999999999999997,0.9599,26,6.666666666666668
0.02,0.9803265547395632,0.14999999999999997,0.9599,27,6.666666666666668
0.02,0.9221647775002542,0.14999999999999997,0.9599,28,6.666666666666668
0.02,1.046850344753294,0.14999999999999997,0.9599,29,6.666666666666668
0.02,0.9267076248952664,0.14999999999999997,0.9599,30,6.666666666666668
0.02,0.8453268412964069,0.14999999999999997,0.9599,31,6.666666666666668
0.02,0.8064397891732613,0.14999999999999997,0.9599,32,6.666666666666668
0.02,0.9085712427073502,0.14999999999999997,0.9599,33,6.666666666666668
0.02,1.017365455499177,0.14999999999999997,0.9599,34,6.666666666666668
0.02,0.8395207436970596,0.14999999999999997,0.9599,35,6.666666666666668
0.02,0.8867276924990039,0.14999999999999997,0.9599,36,6.666666666666668
0.02,0.7857028637599288,0.14999999999999997,0.9599,37,6.666666666666668
0.02,0.8605043528830418,0.14999999999999997,0.9599,38,6.666666666666668
0.02,0.9165932685835436,0.14999999999999997,0.9599,39,6.666666666666668
0.02,0.8014753491970962,0.15999999999999998,0.965608,0,6.250000000000001
0.02,0.6144530191560817,0.15999999999999998,0.965608,1,6.250000000000001
0.02,0.7746076267212043,0.15999999999999998,0.965608,2,6.250000000000001
0.02,0.6289866336841723,0.15999999999999998,0.965608,3,6.250000000000001
0.02,0.8405906993164385,0.15999999999999998,0.965608,4,6.250000000000001
0.02,0.7664241172849479,0.15999999999999998,0.965608,5,6.250000000000001
0.02,0.3922492557349434,0.15999999999999998,0.965608,6,6.250000000000001
0.02,0.7409857025629802,0.15999999999999998,0.965608,7,6.250000000000001
0.02,0.784834607121694,0.15999999999999998,0.965608,8,6.250000000000001
0.02,0.776681774498432,0.15999999999999998,0.965608,9,6.250000000000001
0.02,0.7670106869582629,0.15999999999999998,0.965608,10,6.250000000000001
0.02,0.8109870340533847,0.15999999999999998,0.965608,11,6.250000000000001
0.02,0.4179594527887327,0.15999999999999998,0.965608,12,6.250000000000001
0.02,0.5757584231955055,0.15999999999999998,0.965608,13,6.250000000000001
0.02,0.5876946920615262,0.15999999999999998,0.965608,14,6.250000000000001
0.02,0.8322945267317319,0.15999999999999998,0.965608,15,6.250000000000001
0.02,0.7720005463936724,0.15999999999999998,0.965608,16,6.250000000000001
0.02,0.8297658788176177,0.15999999999999998,0.965608,17,6.250000000000001
0.02,0.6553357786090904,0.15999999999999998,0.965608,18,6.250000000000001
0.02,0.7024309432968128,0.15999999999999998,0.965608,19,6.250000000000001
0.02,0.7704763024657599,0.15999999999999998,0.965608,20,6.250000000000001
0.02,0.6311442963939238,0.15999999999999998,0.965608,21,6.250000000000001
0.02,0.621693903719442,0.15999999999999998,0.965608,22,6.250000000000001
0.02,0.7049376997608107,0.15999999999999998,0.965608,23,6.250000000000001
0.02,0.5596458827465856,0.15999999999999998,0.965608,24,6.250000000000001
0.02,0.7111815679880914,0.15999999999999998,0.965608,25,6.250000000000001
0.02,0.7044917088282299,0.15999999999999998,0.965608,26,6.250000000000001
0.02,0.8581633673621281,0.15999999999999998,0.965608,27,6.250000000000001
0.02,0.63942434066591,0.15999999999999998,0.965608,28,6.250000000000001
0.02,0.5681722801928999,0.15999999999999998,0.965608,29,6.250000000000001
0.02,0.7044542005163705,0.15999999999999998,0.965608,30,6.250000000000001
0.02,0.6641333869839735,0.15999999999999998,0.965608,31,6.250000000000001
0.02,0.707260934993053,0.15999999999999998,0.965608,32,6.250000000000001
0.02,0.816128099069213,0.15999999999999998,0.965608,33,6.250000000000001
0.02,0.8410636470422262,0.15999999999999998,0.965608,34,6.250000000000001
0.02,0.8073999231281633,0.15999999999999998,0.965608,35,6.250000000000001
0.02,0.8198938427433045,0.15999999999999998,0.965608,36,6.250000000000001
0.02,0.5212333796732487,0.15999999999999998,0.965608,37,6.250000000000001
0.02,0.7348834543518055,0.15999999999999998,0.965608,38,6.250000000000001
0.02,0.7079961268859156,0.15999999999999998,0.965608,39,6.250000000000001
0.02,0.3694342472122614,0.16999999999999998,0.970356,0,5.882352941176471
0.02,0.3740367309699934,0.16999999999999998,0.970356,1,5.882352941176471
0.02,0.5731460940292679,0.16999999999999998,0.970356,2,5.882352941176471
0.02,0.41730267109851843,0.16999999999999998,0.970356,3,5.882352941176471
0.02,0.43833400758635316,0.16999999999999998,0.970356,4,5.882352941176471
0.02,0.510551380234932,0.16999999999999998,0.970356,5,5.882352941176471
0.02,0.5372202820789378,0.16999999999999998,0.970356,6,5.882352941176471
0.02,0.3851635566956242,0.16999999999999998,0.970356,7,5.882352941176471
0.02,0.42535056301776153,0.16999999999999998,0.970356,8,5.882352941176471
0.02,0.5547042648937899,0.16999999999999998,0.970356,9,5.882352941176471
0.02,0.5353345676733294,0.16999999999999998,0.970356,10,5.882352941176471
0.02,0.39992830784522493,0.16999999999999998,0.970356,11,5.882352941176471
0.02,0.3794409729351369,0.16999999999999998,0.970356,12,5.882352941176471
0.02,0.5128431484529387,0.16999999999999998,0.970356,13,5.882352941176471
0.02,0.44762050862501096,0.16999999999999998,0.970356,14,5.882352941176471
0.02,0.49909066936213153,0.16999999999999998,0.970356,15,5.882352941176471
0.02,0.5483527154855281,0.16999999999999998,0.970356,16,5.882352941176471
0.02,0.449577496092128,0.16999999999999998,0.970356,17,5.882352941176471
0.02,0.5122446882352781,0.16999999999999998,0.970356,18,5.882352941176471
0.02,0.5672097986078781,0.16999999999999998,0.970356,19,5.882352941176471
0.02,0.43615552635365584,0.16999999999999998,0.970356,20,5.882352941176471
0.02,0.4911109063527104,0.16999999999999998,0.970356,21,5.882352941176471
0.02,0.5981333962350197,0.16999999999999998,0.970356,22,5.882352941176471
0.02,0.3753242586601655,0.16999999999999998,0.970356,23,5.882352941176471
0.02,0.46960637390838034,0.16999999999999998,0.970356,24,5.882352941176471
0.02,0.4972246223603008,0.16999999999999998,0.970356,25,5.882352941176471
0.02,0.6815575496544115,0.16999999999999998,0.970356,26,5.882352941176471
0.02,0.554961372650437,0.16999999999999998,0.970356,27,5.882352941176471
0.02,0.5491130349313024,0.16999999999999998,0.970356,28,5.882352941176471
0.02,0.6174839341047557,0.16999999999999998,0.970356,29,5.882352941176471
0.02,0.5386566602307856,0.16999999999999998,0.970356,30,5.882352941176471
0.02,0.6040161347402053,0.16999999999999998,0.970356,31,5.882352941176471
0.02,0.5602339421695756,0.16999999999999998,0.970356,32,5.882352941176471
0.02,0.4759762735180043,0.16999999999999998,0.970356,33,5.882352941176471
0.02,0.42910593915565487,0.16999999999999998,0.970356,34,5.882352941176471
0.02,0.4352428457808507,0.16999999999999998,0.970356,35,5.882352941176471
0.02,0.46401215336389356,0.16999999999999998,0.970356,36,5.882352941176471
0.02,0.49621440785797843,0.16999999999999998,0.970356,37,5.882352941176471
0.02,0.5433719522382987,0.16999999999999998,0.970356,38,5.882352941176471
0.02,0.5214288582570401,0.16999999999999998,0.970356,39,5.882352941176471
0.02,0.27292161150254834,0.17999999999999997,0.974104,0,5.555555555555556
0.02,0.22368971969482823,0.17999999999999997,0.974104,1,5.555555555555556
0.02,0.34281082437866195,0.17999999999999997,0.974104,2,5.555555555555556
0.02,0.16773130409755188,0.17999999999999997,0.974104,3,5.555555555555556
0.02,0.2922819067569046,0.17999999999999997,0.974104,4,5.555555555555556
0.02,0.2938596386936388,0.17999999999999997,0.974104,5,5.555555555555556
0.02,0.19430221174862605,0.17999999999999997,0.974104,6,5.555555555555556
0.02,0.28750523869710787,0.17999999999999997,0.974104,7,5.555555555555556
0.02,0.2727097343940883,0.17999999999999997,0.974104,8,5.555555555555556
0.02,0.28836377914674016,0.17999999999999997,0.974104,9,5.555555555555556
0.02,0.25424550162368836,0.17999999999999997,0.974104,10,5.555555555555556
0.02,0.2741080069341341,0.17999999999999997,0.974104,11,5.555555555555556
0.02,0.351577384533441,0.17999999999999997,0.974104,12,5.555555555555556
0.02,0.33647573388148744,0.17999999999999997,0.974104,13,5.555555555555556
0.02,0.18446280724777667,0.17999999999999997,0.974104,14,5.555555555555556
0.02,0.21073802980834705,0.17999999999999997,0.974104,15,5.555555555555556
0.02,0.3713971670950012,0.17999999999999997,0.974104,16,5.555555555555556
0.02,0.2854643493011781,0.17999999999999997,0.974104,17,5.555555555555556
0.02,0.27646868995393475,0.17999999999999997,0.974104,18,5.555555555555556
0.02,0.37131857949870506,0.17999999999999997,0.974104,19,5.555555555555556
0.02,0.25694988026196663,0.17999999999999997,0.974104,20,5.555555555555556
0.02,0.36392595462218696,0.17999999999999997,0.974104,21,5.555555555555556
0.02,0.3348997238228897,0.17999999999999997,0.974104,22,5.555555555555556
0.02,0.29425049115890656,0.17999999999999997,0.974104,23,5.555555555555556
0.02,0.3416897777567779,0.17999999999999997,0.974104,24,5.555555555555556
0.02,0.3063148317740963,0.17999999999999997,0.974104,25,5.555555555555556
0.02,0.2122897747745946,0.17999999999999997,0.974104,26,5.555555555555556
0.02,0.2108271205186334,0.17999999999999997,0.974104,27,5.555555555555556
0.02,0.35921906055940234,0.17999999999999997,0.974104,28,5.555555555555556
0.02,0.3628190288482579,0.17999999999999997,0.974104,29,5.555555555555556
0.02,0.4665720257490238,0.17999999999999997,0.974104,30,5.555555555555556
0.02,0.3267503401746503,0.17999999999999997,0.974104,31,5.555555555555556
0.02,0.17573955668584734,0.17999999999999997,0.974104,32,5.555555555555556
0.02,0.18136992049544992,0.17999999999999997,0.974104,33,5.555555555555556
0.02,0.32282934063907737,0.17999999999999997,0.974104,34,5.555555555555556
0.02,0.2139481860074652,0.17999999999999997,0.974104,35,5.555555555555556
0.02,0.3215056711239349,0.17999999999999997,0.974104,36,5.555555555555556
0.02,0.3692787644138168,0.17999999999999997,0.974104,37,5.555555555555556
0.02,0.324500310509145,0.17999999999999997,0.974104,38,5.555555555555556
0.02,0.21615594267173632,0.17999999999999997,0.974104,39,5.555555555555556
0.02,0.15431789230689888,0.18999999999999995,0.97766,0,5.263157894736843
0.02,0.19007393747754442,0.18999999999999995,0.97766,1,5.263157894736843
0.02,0.14981445465506082,0.18999999999999995,0.97766,2,5.263157894736843
0.02,0.17907227963900285,0.18999999999999995,0.97766,3,5.263157894736843
0.02,0.1518514118020563,0.18999999999999995,0.97766,4,5.263157894736843
0.02,0.08277150084881447,0.18999999999999995,0.97766,5,5.263157894736843
0.02,0.09937326331130994,0.18999999999999995,0.97766,6,5.263157894736843
0.02,0.10641699753960067,0.18999999999999995,0.97766,7,5.263157894736843
0.02,0.15030494027597296,0.18999999999999995,0.97766,8,5.263157894736843
0.02,0.17332680671873973,0.18999999999999995,0.97766,9,5.263157894736843
0.02,0.13399057487005966,0.18999999999999995,0.97766,10,5.263157894736843
0.02,0.2457322205432059,0.18999999999999995,0.97766,11,5.263157894736843
0.02,0.3481353614794962,0.18999999999999995,0.97766,12,5.263157894736843
0.02,0.1095616127260543,0.18999999999999995,0.97766,13,5.263157894736843
0.02,0.20355868240131625,0.18999999999999995,0.97766,14,5.263157894736843
0.02,0.15729302771693143,0.18999999999999995,0.97766,15,5.263157894736843
0.02,0.12370416673804954,0.18999999999999995,0.97766,16,5.263157894736843
0.02,0.1136888783438423,0.18999999999999995,0.97766,17,5.263157894736843
0.02,0.2058968913387289,0.18999999999999995,0.97766,18,5.263157894736843
0.02,0.2619688942661356,0.18999999999999995,0.97766,19,5.263157894736843
0.02,0.1466860455648665,0.18999999999999995,0.97766,20,5.263157894736843
0.02,0.13889767615966286,0.18999999999999995,0.97766,21,5.263157894736843
0.02,0.10744708676697956,0.18999999999999995,0.97766,22,5.263157894736843
0.02,0.17231104928400137,0.18999999999999995,0.97766,23,5.263157894736843
0.02,0.10836457400513476,0.18999999999999995,0.97766,24,5.263157894736843
0.02,0.3145758149071706,0.18999999999999995,0.97766,25,5.263157894736843
0.02,0.21989919129503255,0.18999999999999995,0.97766,26,5.263157894736843
0.02,0.15193354294836472,0.18999999999999995,0.97766,27,5.263157894736843
0.02,0.300680202286587,0.18999999999999995,0.97766,28,5.263157894736843
0.02,0.14918008131232247,0.18999999999999995,0.97766,29,5.263157894736843
0.02,0.11264635095225375,0.18999999999999995,0.97766,30,5.263157894736843
0.02,0.1568351732854622,0.18999999999999995,0.97766,31,5.263157894736843
0.02,0.08468704945453136,0.18999999999999995,0.97766,32,5.263157894736843
0.02,0.15195884904445284,0.18999999999999995,0.97766,33,5.263157894736843
0.02,0.12433009564827519,0.18999999999999995,0.97766,34,5.263157894736843
0.02,0.15740687896220038,0.18999999999999995,0.97766,35,5.263157894736843
0.02,0.15017231102338785,0.18999999999999995,0.97766,36,5.263157894736843
0.02,0.14625036632767652,0.18999999999999995,0.97766,37,5.263157894736843
0.02,0.14108377424710258,0.18999999999999995,0.97766,38,5.263157894736843
0.02,0.1291899757606351,0.18999999999999995,0.97766,39,5.263157894736843
0.02,0.07559469166871902,0.19999999999999996,0.980416,0,5.000000000000001
0.02,0.0341993196980134,0.19999999999999996,0.980416,1,5.000000000000001
0.02,0.13013889354522803,0.19999999999999996,0.980416,2,5.000000000000001
0.02,0.10789626402553838,0.19999999999999996,0.980416,3,5.000000000000001
0.02,0.15883621598891398,0.19999999999999996,0.980416,4,5.000000000000001
0.02,-0.002115908495061325,0.19999999999999996,0.980416,5,5.000000000000001
0.02,0.15937755638339998,0.19999999999999996,0.980416,6,5.000000000000001
0.02,0.03906790321094997,0.19999999999999996,0.980416,7,5.000000000000001
0.02,-0.01603934443937083,0.19999999999999996,0.980416,8,5.000000000000001
0.02,0.0984389166280416,0.19999999999999996,0.980416,9,5.000000000000001
0.02,0.039314534815200156,0.19999999999999996,0.980416,10,5.000000000000001
0.02,0.11015985690808958,0.19999999999999996,0.980416,11,5.000000000000001
0.02,0.12406328226383004,0.19999999999999996,0.980416,12,5.000000000000001
0.02,0.11575046000437808,0.19999999999999996,0.980416,13,5.000000000000001
0.02,0.052331931526550905,0.19999999999999996,0.980416,14,5.000000000000001
0.02,0.15422169358811202,0.19999999999999996,0.980416,15,5.000000000000001
0.02,0.12679857716462747,0.19999999999999996,0.980416,16,5.000000000000001
0.02,0.012470320022107073,0.19999999999999996,0.980416,17,5.000000000000001
0.02,0.09672365653039791,0.19999999999999996,0.980416,18,5.000000000000001
0.02,0.027971698409489515,0.19999999999999996,0.980416,19,5.000000000000001
0.02,0.03848815228783786,0.19999999999999996,0.980416,20,5.000000000000001
0.02,0.006373568604331206,0.19999999999999996,0.980416,21,5.000000000000001
0.02,0.050360199532644825,0.19999999999999996,0.980416,22,5.000000000000001
0.02,0.02324996954067815,0.19999999999999996,0.980416,23,5.000000000000001
0.02,0.0798627702385,0.19999999999999996,0.980416,24,5.000000000000001
0.02,0.08890540116572665,0.19999999999999996,0.980416,25,5.000000000000001
0.02,0.08812429210209582,0.19999999999999996,0.980416,26,5.000000000000001
0.02,0.08438202637049773,0.19999999999999996,0.980416,27,5.000000000000001
0.02,0.10208880423788769,0.19999999999999996,0.980416,28,5.000000000000001
0.02,0.2315877382426306,0.19999999999999996,0.980416,29,5.000000000000001
0.02,0.07178388151636766,0.19999999999999996,0.980416,30,5.000000000000001
0.02,0.10951478880732894,0.19999999999999996,0.980416,31,5.000000000000001
0.02,0.059591972084327025,0.19999999999999996,0.980416,32,5.000000000000001
0.02,0.08933069822433184,0.19999999999999996,0.980416,33,5.000000000000001
0.02,0.02620358706592768,0.19999999999999996,0.980416,34,5.000000000000001
0.02,0.0562447926246077,0.19999999999999996,0.980416,35,5.000000000000001
0.02,0.041324374149118714,0.19999999999999996,0.980416,36,5.000000000000001
0.02,0.0726079939972714,0.19999999999999996,0.980416,37,5.000000000000001
0.02,0.07559869823176985,0.19999999999999996,0.980416,38,5.000000000000001
0.02,0.034418579810224004,0.19999999999999996,0.980416,39,5.000000000000001
0.02,0.0234317363757498,0.20999999999999996,0.982422,0,4.761904761904763
0.02,0.09887043683559596,0.20999999999999996,0.982422,1,4.761904761904763
0.02,0.0559849870330518,0.20999999999999996,0.982422,2,4.761904761904763
0.02,0.026542742636417163,0.20999999999999996,0.982422,3,4.761904761904763
0.02,0.053597782272806954,0.20999999999999996,0.982422,4,4.761904761904763
0.02,0.014892620515248686,0.20999999999999996,0.982422,5,4.761904761904763
0.02,0.038425911911465896,0.20999999999999996,0.982422,6,4.761904761904763
0.02,0.03986354819379337,0.20999999999999996,0.982422,7,4.761904761904763
0.02,0.024457690233359974,0.20999999999999996,0.982422,8,4.761904761904763
0.02,0.1306713293442429,0.20999999999999996,0.982422,9,4.761904761904763
0.02,0.023285293164953536,0.20999999999999996,0.982422,10,4.761904761904763
0.02,0.05023365435792139,0.20999999999999996,0.982422,11,4.761904761904763
0.02,0.11897100637690206,0.20999999999999996,0.982422,12,4.761904761904763
0.02,0.04058759916990848,0.20999999999999996,0.982422,13,4.761904761904763
0.02,0.018159904409720762,0.20999999999999996,0.982422,14,4.761904761904763
0.02,0.070966640575566,0.20999999999999996,0.982422,15,4.761904761904763
0.02,0.001960126885449054,0.20999999999999996,0.982422,16,4.761904761904763
0.02,0.027153045802988426,0.20999999999999996,0.982422,17,4.761904761904763
0.02,0.1120686428484375,0.20999999999999996,0.982422,18,4.761904761904763
0.02,0.05352012421293753,0.20999999999999996,0.982422,19,4.761904761904763
0.02,0.014680485007226657,0.20999999999999996,0.982422,20,4.761904761904763
0.02,0.004207172968465622,0.20999999999999996,0.982422,21,4.761904761904763
0.02,0.026569956142566464,0.20999999999999996,0.982422,22,4.761904761904763
0.02,0.04272226261886147,0.20999999999999996,0.982422,23,4.761904761904763
0.02,0.026823413618782044,0.20999999999999996,0.982422,24,4.761904761904763
0.02,0.051968588884040066,0.20999999999999996,0.982422,25,4.761904761904763
0.02,0.02611526028797659,0.20999999999999996,0.982422,26,4.761904761904763
0.02,0.04659291479155997,0.20999999999999996,0.982422,27,4.761904761904763
0.02,0.042847787679456656,0.20999999999999996,0.982422,28,4.761904761904763
0.02,-0.007383154138251691,0.20999999999999996,0.982422,29,4.761904761904763
0.02,0.022167922838069676,0.20999999999999996,0.982422,30,4.761904761904763
0.02,0.044277941582944846,0.20999999999999996,0.982422,31,4.761904761904763
0.02,0.0494586114615056,0.20999999999999996,0.982422,32,4.761904761904763
0.02,0.03227460072935398,0.20999999999999996,0.982422,33,4.761904761904763
0.02,0.012576289115300315,0.20999999999999996,0.982422,34,4.761904761904763
0.02,0.10956218914928294,0.20999999999999996,0.982422,35,4.761904761904763
0.02,0.0186414026177166,0.20999999999999996,0.982422,36,4.761904761904763
0.02,0.018745352857939518,0.20999999999999996,0.982422,37,4.761904761904763
0.02,0.01382021252855814,0.20999999999999996,0.982422,38,4.761904761904763
0.02,0.057060490642505964,0.20999999999999996,0.982422,39,4.761904761904763
0.02,0.012717177883589115,0.21999999999999995,0.984406,0,4.545454545454547
0.02,-0.020846108494053425,0.21999999999999995,0.984406,1,4.545454545454547
0.02,0.01869063962076567,0.21999999999999995,0.984406,2,4.545454545454547
0.02,0.006945777623053831,0.21999999999999995,0.984406,3,4.545454545454547
0.02,0.04082745762354928,0.21999999999999995,0.984406,4,4.545454545454547
0.02,-0.0016510390878156644,0.21999999999999995,0.984406,5,4.545454545454547
0.02,0.009391453260610916,0.21999999999999995,0.984406,6,4.545454545454547
0.02,0.08996969396858574,0.21999999999999995,0.984406,7,4.545454545454547
0.02,0.01993532995134767,0.21999999999999995,0.984406,8,4.545454545454547
0.02,0.02955318288750207,0.21999999999999995,0.984406,9,4.545454545454547
0.02,0.024595251846684235,0.21999999999999995,0.984406,10,4.545454545454547
0.02,0.017557740128585075,0.21999999999999995,0.984406,11,4.545454545454547
0.02,-0.008163284552891836,0.21999999999999995,0.984406,12,4.545454545454547
0.02,0.023826323305856156,0.21999999999999995,0.984406,13,4.545454545454547
0.02,0.0022491184518007856,0.21999999999999995,0.984406,14,4.545454545454547
0.02,0.03097502602368521,0.21999999999999995,0.984406,15,4.545454545454547
0.02,0.009829084719808527,0.21999999999999995,0.984406,16,4.545454545454547
0.02,-0.002908030363171943,0.21999999999999995,0.984406,17,4.545454545454547
0.02,0.037184155827997195,0.21999999999999995,0.984406,18,4.545454545454547
0.02,0.03015165845826903,0.21999999999999995,0.984406,19,4.545454545454547
0.02,0.02987182289243756,0.21999999999999995,0.984406,20,4.545454545454547
0.02,0.021331843693880304,0.21999999999999995,0.984406,21,4.545454545454547
0.02,0.022558835495525065,0.21999999999999995,0.984406,22,4.545454545454547
0.02,0.03096122859782402,0.21999999999999995,0.984406,23,4.545454545454547
0.02,0.0004134597773170212,0.21999999999999995,0.984406,24,4.545454545454547
0.02,0.012788282881635998,0.21999999999999995,0.984406,25,4.545454545454547
0.02,0.10243432700619387,0.21999999999999995,0.984406,26,4.545454545454547
0.02,0.021343609473885444,0.21999999999999995,0.984406,27,4.545454545454547
0.02,0.027989277791770795,0.21999999999999995,0.984406,28,4.545454545454547
0.02,0.013437528865966497,0.21999999999999995,0.984406,29,4.545454545454547
0.02,0.003974822588123955,0.21999999999999995,0.984406,30,4.545454545454547
0.02,0.09215386980300927,0.21999999999999995,0.984406,31,4.545454545454547
0.02,0.02477892911299831,0.21999999999999995,0.984406,32,4.545454545454547
0.02,0.03588209221368199,0.21999999999999995,0.984406,33,4.545454545454547
0.02,0.01599956665838813,0.21999999999999995,0.984406,34,4.545454545454547
0.02,0.024412307760293073,0.21999999999999995,0.984406,35,4.545454545454547
0.02,0.0159013286554352,0.21999999999999995,0.984406,36,4.545454545454547
0.02,0.009333103195853218,0.21999999999999995,0.984406,37,4.545454545454547
0.02,0.024152957994707992,0.21999999999999995,0.984406,38,4.545454545454547
0.02,0.003439043696779609,0.21999999999999995,0.984406,39,4.545454545454547
0.02,0.05749484572725222,0.22999999999999995,0.986122,0,4.347826086956522
0.02,-0.017437989402164344,0.22999999999999995,0.986122,1,4.347826086956522
0.02,-0.02105503030774697,0.22999999999999995,0.986122,2,4.347826086956522
0.02,0.002726864123303946,0.22999999999999995,0.986122,3,4.347826086956522
0.02,0.015790588076173312,0.22999999999999995,0.986122,4,4.347826086956522
0.02,-0.014432893505007927,0.22999999999999995,0.986122,5,4.347826086956522
0.02,0.014323505522035429,0.22999999999999995,0.986122,6,4.347826086956522
0.02,0.014671272979377196,0.22999999999999995,0.986122,7,4.347826086956522
0.02,0.042703536581713664,0.22999999999999995,0.986122,8,4.347826086956522
0.02,0.0012908590361344965,0.22999999999999995,0.986122,9,4.347826086956522
0.02,0.034383421377699785,0.22999999999999995,0.986122,10,4.347826086956522
0.02,0.0437483535465866,0.22999999999999995,0.986122,11,4.347826086956522
0.02,0.011009222339772057,0.22999999999999995,0.986122,12,4.347826086956522
0.02,0.05357879552265277,0.22999999999999995,0.986122,13,4.347826086956522
0.02,0.015469397365913892,0.22999999999999995,0.986122,14,4.347826086956522
0.02,0.020126587128667453,0.22999999999999995,0.986122,15,4.347826086956522
0.02,-0.010816268759219205,0.22999999999999995,0.986122,16,4.347826086956522
0.02,0.032755285480868215,0.22999999999999995,0.986122,17,4.347826086956522
0.02,0.040196478110595124,0.22999999999999995,0.986122,18,4.347826086956522
0.02,0.018761625383839534,0.22999999999999995,0.986122,19,4.347826086956522
0.02,0.0045337702244268585,0.22999999999999995,0.986122,20,4.347826086956522
0.02,0.019703769435312324,0.22999999999999995,0.986122,21,4.347826086956522
0.02,0.07597065079050254,0.22999999999999995,0.986122,22,4.347826086956522
0.02,0.03832759246448941,0.22999999999999995,0.986122,23,4.347826086956522
0.02,-0.0007959272238342585,0.22999999999999995,0.986122,24,4.347826086956522
0.02,0.05468071722360021,0.22999999999999995,0.986122,25,4.347826086956522
0.02,0.011949210130700605,0.22999999999999995,0.986122,26,4.347826086956522
0.02,-0.005594423031190732,0.22999999999999995,0.986122,27,4.347826086956522
0.02,-0.005781260455271275,0.22999999999999995,0.986122,28,4.347826086956522
0.02,0.06801697431907744,0.22999999999999995,0.986122,29,4.347826086956522
0.02,0.017954126689055785,0.22999999999999995,0.986122,30,4.347826086956522
0.02,0.03678305018817185,0.22999999999999995,0.986122,31,4.347826086956522
0.02,0.004926318075495845,0.22999999999999995,0.986122,32,4.347826086956522
0.02,0.008647475839243801,0.22999999999999995,0.986122,33,4.347826086956522
0.02,0.0033386101596468154,0.22999999999999995,0.986122,34,4.347826086956522
0.02,-0.015305446990326793,0.22999999999999995,0.986122,35,4.347826086956522
0.02,0.03202513738382323,0.22999999999999995,0.986122,36,4.347826086956522
0.02,0.0385660270697514,0.22999999999999995,0.986122,37,4.347826086956522
0.02,0.0061125040484595605,0.22999999999999995,0.986122,38,4.347826086956522
0.02,0.0027419939000215554,0.22999999999999995,0.986122,39,4.347826086956522
0.02,0.0001438504453443734,0.23999999999999994,0.987242,0,4.166666666666668
0.02,0.027429228808285244,0.23999999999999994,0.987242,1,4.166666666666668
0.02,-0.004404219400883841,0.23999999999999994,0.987242,2,4.166666666666668
0.02,-0.0019183364984984852,0.23999999999999994,0.987242,3,4.166666666666668
0.02,0.009018481263222036,0.23999999999999994,0.987242,4,4.166666666666668
0.02,-0.018458131955988583,0.23999999999999994,0.987242,5,4.166666666666668
0.02,0.026608037649714866,0.23999999999999994,0.987242,6,4.166666666666668
0.02,0.026094521129851167,0.23999999999999994,0.987242,7,4.166666666666668
0.02,-0.009427458945796913,0.23999999999999994,0.987242,8,4.166666666666668
0.02,0.0011514347376319622,0.23999999999999994,0.987242,9,4.166666666666668
0.02,-0.003284078486426645,0.23999999999999994,0.987242,10,4.166666666666668
0.02,-0.00353530617233494,0.23999999999999994,0.987242,11,4.166666666666668
0.02,-0.013584821989298348,0.23999999999999994,0.987242,12,4.166666666666668
0.02,-0.0178151937153124,0.23999999999999994,0.987242,13,4.166666666666668
0.02,0.02490792856987116,0.23999999999999994,0.987242,14,4.166666666666668
0.02,0.04532245756698747,0.23999999999999994,0.987242,15,4.166666666666668
0.02,0.05062212607620331,0.23999999999999994,0.987242,16,4.166666666666668
0.02,0.03115613708087106,0.23999999999999994,0.987242,17,4.166666666666668
0.02,0.07005951663070334,0.23999999999999994,0.987242,18,4.166666666666668
0.02,0.02289556113935698,0.23999999999999994,0.987242,19,4.166666666666668
0.02,-0.013093807489543363,0.23999999999999994,0.987242,20,4.166666666666668
0.02,0.027591439004738677,0.23999999999999994,0.987242,21,4.166666666666668
0.02,0.003820306112022706,0.23999999999999994,0.987242,22,4.166666666666668
0.02,0.022573970342745497,0.23999999999999994,0.987242,23,4.166666666666668
0.02,0.02255419951235433,0.23999999999999994,0.987242,24,4.166666666666668
0.02,0.005245487086464329,0.23999999999999994,0.987242,25,4.166666666666668
0.02,0.026342522440020666,0.23999999999999994,0.987242,26,4.166666666666668
0.02,0.02634696999609326,0.23999999999999994,0.987242,27,4.166666666666668
0.02,0.04270431272350439,0.23999999999999994,0.987242,28,4.166666666666668
